Participant ID;MR;Wavenumber;Blocked;Missed;Average Flow
0;False;0;1;7;0.8
0;False;1;0;15;0.8
0;False;2;1;15;0.8353741
0;False;3;1;15;0.8584785
0;False;4;5;15;0.8584785
0;False;5;4;15;0.8584785
0;False;6;4;15;0.8804067
0;False;7;3;15;0.8730712
0;False;8;4;15;0.8629203
0;False;9;4;6;0.8749354
0;False;10;5;0;0.8749354
0;False;11;5;0;0.8699855
0;False;12;5;0;0.8231483
0;False;13;5;3;0.7869459
0;False;14;5;0;0.7443336
0;False;15;5;0;0.7116041
0;False;16;5;0;0.6869652
0;False;17;5;0;0.6474904
0;False;18;5;0;0.6198326
0;False;19;5;0;0.5847186
0;False;20;5;0;0.5585248
0;False;21;5;3;0.5349523
0;False;22;5;0;0.5035617
0;False;23;5;0;0.4809439
0;False;24;5;0;0.4536303
0;False;25;5;0;0.4330055
0;False;26;5;0;0.4149718
0;False;27;5;3;0.3914165
0;False;28;5;0;0.3741435
0;False;29;5;0;0.358994
0;False;30;5;0;0.3445109
0;False;31;5;3;0.3298445
0;False;32;5;0;0.3156624
0;False;33;5;0;0.3014759
0;False;34;5;0;0.2981054
0;False;35;5;0;0.2981054
0;False;36;5;0;0.2981054
0;False;37;5;3;0.2981054
0;False;38;5;0;0.2981054
0;False;39;5;0;0.2981054
Participant ID;MR;Wavenumber;Blocked;Missed;Average Flow
0;False;0;1;7;0.8
0;False;1;0;15;0.8
0;False;2;1;15;0.8353741
0;False;3;1;15;0.8584785
0;False;4;5;15;0.8584785
0;False;5;4;15;0.8584785
0;False;6;4;15;0.8804067
0;False;7;3;15;0.8730712
0;False;8;4;15;0.8629203
0;False;9;4;6;0.8749354
0;False;10;5;0;0.8749354
0;False;11;5;0;0.8699855
0;False;12;5;0;0.8231483
0;False;13;5;3;0.7869459
0;False;14;5;0;0.7443336
0;False;15;5;0;0.7116041
0;False;16;5;0;0.6869652
0;False;17;5;0;0.6474904
0;False;18;5;0;0.6198326
0;False;19;5;0;0.5847186
0;False;20;5;0;0.5585248
0;False;21;5;3;0.5349523
0;False;22;5;0;0.5035617
0;False;23;5;0;0.4809439
0;False;24;5;0;0.4536303
0;False;25;5;0;0.4330055
0;False;26;5;0;0.4149718
0;False;27;5;3;0.3914165
0;False;28;5;0;0.3741435
0;False;29;5;0;0.358994
0;False;30;5;0;0.3445109
0;False;31;5;3;0.3298445
0;False;32;5;0;0.3156624
0;False;33;5;0;0.3014759
0;False;34;5;0;0.2981054
0;False;35;5;0;0.2981054
0;False;36;5;0;0.2981054
0;False;37;5;3;0.2981054
0;False;38;5;0;0.2981054
0;False;39;5;0;0.2981054
Participant ID;MR;Wavenumber;Blocked;Missed;Average Flow
0;False;0;1;7;0.8
0;False;1;0;15;0.8
0;False;2;1;15;0.8353741
0;False;3;1;15;0.8584785
0;False;4;5;15;0.8584785
0;False;5;4;15;0.8584785
0;False;6;4;15;0.8804067
0;False;7;3;15;0.8730712
0;False;8;4;15;0.8629203
0;False;9;4;6;0.8749354
0;False;10;5;0;0.8749354
0;False;11;5;0;0.8699855
0;False;12;5;0;0.8231483
0;False;13;5;3;0.7869459
0;False;14;5;0;0.7443336
0;False;15;5;0;0.7116041
0;False;16;5;0;0.6869652
0;False;17;5;0;0.6474904
0;False;18;5;0;0.6198326
0;False;19;5;0;0.5847186
0;False;20;5;0;0.5585248
0;False;21;5;3;0.5349523
0;False;22;5;0;0.5035617
0;False;23;5;0;0.4809439
0;False;24;5;0;0.4536303
0;False;25;5;0;0.4330055
0;False;26;5;0;0.4149718
0;False;27;5;3;0.3914165
0;False;28;5;0;0.3741435
0;False;29;5;0;0.358994
0;False;30;5;0;0.3445109
0;False;31;5;3;0.3298445
0;False;32;5;0;0.3156624
0;False;33;5;0;0.3014759
0;False;34;5;0;0.2981054
0;False;35;5;0;0.2981054
0;False;36;5;0;0.2981054
0;False;37;5;3;0.2981054
0;False;38;5;0;0.2981054
0;False;39;5;0;0.2981054

